"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT3G54260",2127.21420343687,-2.59472312848565,0.08036914268648,-32.2850666531017,1.13346981293621e-228,1.10563230555014e-227
"AT3G27360",61.5112458801467,0.138281158080227,0.0983755843145024,1.40564510029387,0.159829536653636,0.202524880449609
"AT3G55810",0.155324797527426,0.719262601492634,2.06400482368873,0.348479128167535,0.72748038599308,0.82834976659454
"AT3G27480",0,NA,NA,NA,NA,NA
"AT3G13130",3.73897134180194,4.02091757791841,0.660351943259372,6.08905238935457,1.13580950475952e-09,2.0763794836068e-09
"AT3G19030",1957.61482239581,-0.565291365382191,0.162500721077436,-3.47870065827471,0.000503851063679307,0.000755585536069028
"AT3G46650",70.283377847043,-4.42097312607896,0.170455454830527,-25.9362373030212,2.59991171563077e-148,1.73722799960914e-147
"AT3G04720",6882.4697610251,-0.482074648164692,0.0906213133348436,-5.31966079969993,1.03960894286592e-07,1.79793180267116e-07
"AT3G18900",324.301905953217,-1.70947133663009,0.0775443767364032,-22.0450715909562,1.06511908466513e-107,5.57174822766153e-107
"AT3G23770",0,NA,NA,NA,NA,NA
"AT3G43540",992.738978721065,2.40741847497713,0.0459224095720769,52.4236096801191,0,0
"AT3G43270",673.187953275732,0.555854420884406,0.0712481959540875,7.80166309393434,6.10965790137326e-15,1.25637839610545e-14
"AT3G11170",4748.67621789793,3.7458571660759,0.0519560464097212,72.0966552484839,0,0
"AT3G15578",0,NA,NA,NA,NA,NA
"AT3G23190",548.611887374071,-5.15209529191325,0.105984514905177,-48.6117740551323,0,0
"AT3G23130",0.0537523754159424,0.719251285491639,2.95661270345986,0.243268685360773,0.807797261282611,0.898298850489536
"AT3G10340",1928.5045111467,-3.10067781468415,0.0613042730571612,-50.5784941254098,0,0
"AT3G01690",5147.58422184075,0.936637002353047,0.0668311104741107,14.0149848731884,1.26225174834487e-44,3.96402894491559e-44
"AT3G01460",1591.7705786225,0.114157930520022,0.0324507679350682,3.51788070927766,0.000435007865560162,0.000654545208299923
"AT3G44280",452.319562335518,-0.632319820867161,0.044830521249977,-14.1046725140963,3.55435424132345e-45,1.12297635771008e-44
"AT3G58430",66.3582988232479,2.53726741661582,0.101165646410153,25.0803262436445,8.15382471802597e-139,5.16527070181036e-138
"AT3G60220",165.551268660678,0.835787874759079,0.0915492199170801,9.12938281195718,6.88909111514674e-20,1.55669503992007e-19
"AT3G62220",412.15007319886,0.12131947169166,0.0334135160445879,3.6308502083339,0.000282489108204899,0.000428524630524205
"AT3G48410",439.357240061081,-1.37154824214451,0.0497772919927839,-27.5536934058875,3.99666226831087e-167,2.93240396431619e-166
"AT3G28850",303.618688344593,-1.61468753527786,0.0769387654711014,-20.9866577061773,8.68417428706136e-98,4.24892182376669e-97
"AT3G17150",0.0204475964571849,0.286449078962457,2.95661270345986,0.0968842076025892,0.922818350309715,0.956722135333307
"AT3G58290",2.57531371410697,1.2521016974731,0.342865714377575,3.65187198651843,0.000260335657269971,0.000395438792878167
"AT3G62180",0.107988923005478,-0.290618959904195,2.16605097496192,-0.134169954107061,0.893268184209692,0.956722135333307
"AT3G14480",0.0439757243964235,0.142180836033189,2.95661270345986,0.0480890973196483,0.96164523523246,0.973959479660407
"AT3G18620",337.471385017255,-1.46255784730009,0.0571244124147953,-25.603026542839,1.41163364830555e-144,9.26024983081577e-144
"AT3G03560",1137.47268859401,-0.580541048411762,0.0501161836844867,-11.5839037558534,4.97287720111468e-31,1.32688346562369e-30
"AT3G15358",197.670767906237,-0.277053144470418,0.108905008682891,-2.54398900308746,0.0109594534870693,0.015283388790617
"AT3G09310",19.5466708621278,1.08988637420429,0.140271008110992,7.76986198988387,7.85716871931121e-15,1.61202106022895e-14
"AT3G10110",135.427009100821,0.0675218232994886,0.10083919281345,0.669599006255456,0.503113447722816,0.595174974287881
"AT3G26500",453.907747245489,-1.32132481057144,0.132423064627902,-9.9780564230578,1.90154929381566e-23,4.55841609808615e-23
"AT3G13760",482.791583212564,-6.33864330462661,0.153605834160528,-41.2656416292257,0,0
"AT3G62690",282.863672058041,1.12524415733242,0.116251874447612,9.67936356019361,3.6900589882372e-22,8.67458415178079e-22
"AT3G50620",227.926792403234,-1.51129396123547,0.0685359513225427,-22.0511123296887,9.3204608517649e-108,4.87747292550865e-107
"AT3G46860",0,NA,NA,NA,NA,NA
"AT3G04200",2.6645161841683,5.05665684651528,0.570025776023526,8.87092664789703,7.2539725883294e-19,1.6120392001503e-18
"AT3G11680",0.794894877306024,3.15696663498796,0.672351192240975,4.69541315821224,2.66068388386699e-06,4.37853477333788e-06
"AT3G29230",507.479762180732,2.5896299479739,0.0708648525324568,36.5432207283269,2.28489957510051e-292,2.91085480614393e-291
"AT3G52610",183.565355349298,1.01227021872601,0.051022326692329,19.8397502495354,1.35128316081492e-87,6.11334723661374e-87
"AT3G48720",832.279630611258,11.2500663427793,0.374719655767192,30.0226213640867,4.97339524425088e-198,4.23887009072035e-197
"AT3G18660",261.946471365938,-1.60516838126795,0.0646581611903378,-24.8254567051904,4.76189324282607e-136,2.96899753696293e-135
"AT3G62499",11.0968401095434,1.20183017745446,0.170039465827532,7.06794844129571,1.57240943853644e-12,3.07560308676636e-12
"AT3G58100",152.6076052702,1.04117478623045,0.0727256560872295,14.31647154866,1.72670082492764e-46,5.53371833022365e-46
"AT3G22060",510.66216792266,1.03850311383883,0.16397021817708,6.33348619880045,2.39682756174178e-10,4.45221615726347e-10
"AT3G10915",947.016345554031,-0.695845438595388,0.0458040855420904,-15.1917766801819,4.00904428465046e-52,1.35791475507132e-51
"AT3G62360",4872.80207251969,-0.425981953694728,0.0380148112759092,-11.2056837689651,3.82389545403027e-29,9.93681571894488e-29
"AT3G29570",0.113817677578542,-0.00208157009603944,2.14814606107322,-0.000969007710304147,0.999226843829645,0.999509745129342
"AT3G62980",3704.51577949854,0.590547526501054,0.0430031862212243,13.7326458431024,6.47259236658831e-43,1.99533156441274e-42
"AT3G49100",322.016111080204,-0.467949551724481,0.050948404405336,-9.18477344259029,4.12394499927694e-20,9.36761872610024e-20
"AT3G28770",26.6867370274877,2.08548316991856,0.177056660044899,11.7786202980995,5.03098133636285e-32,1.36234624214548e-31
"AT3G17320",0.148879099140009,0.43072571959004,1.75864200218801,0.244919499849403,0.806518762743436,0.898298850489536
"AT3G61280",427.389157780606,3.15925835927619,0.213288619660564,14.8121281121514,1.22305911104203e-49,4.04418841029341e-49
"AT3G01750",409.643098440347,0.601245552846442,0.0452228278632999,13.2951781490511,2.46884509762182e-40,7.39344859773527e-40
"AT3G44115",0,NA,NA,NA,NA,NA
"AT3G10460",0.483224364229088,1.06948920258837,0.985748605118385,1.08495127158707,0.277943237812472,0.342212357781652
"AT3G26710",1691.1817885177,4.16140155450238,0.0876075702598247,47.5004790357794,0,0
"AT3G29360",5845.55914087093,-0.160223747018884,0.0417140442819616,-3.8410024675591,0.000122532882662561,0.000188868473872365
"AT3G18070",80.8637641095806,1.24015811196659,0.0889127114043303,13.9480406387223,3.23367473397038e-44,1.0108154659045e-43
"AT3G45577",0.0403361287946574,0.142181466600601,2.95661270345986,0.0480893105932403,0.961645065261403,0.973959479660407
"AT3G24800",766.837319610426,-0.495089452163304,0.0321390156039392,-15.4046240328102,1.52372732562026e-53,5.22175582509849e-53
"AT3G22810",323.396288984158,-0.671900056582632,0.072474054004152,-9.27090481987028,1.84573426771135e-20,4.22451109822682e-20
"AT3G59330",266.049048147629,0.0463981885256971,0.0653603034981649,0.709883309017985,0.477776501655772,0.567164961206549
"AT3G18960",113.308871378791,2.30536445096624,0.113187918288357,20.3675841541064,3.24285534538434e-92,1.51898417134136e-91
"AT3G29636",0.148838083882899,-0.580492665927596,1.77756064675833,-0.326567010237438,0.743995398621781,0.843269923847313
"AT3G12810",1527.16765859322,0.288290631226956,0.0440872845065248,6.53908795821366,6.18951172908445e-11,1.16663888606417e-10
"AT3G27080",783.670397731034,-0.130028904974678,0.047594985917803,-2.73198746605869,0.006295353587262,0.00890836136360343
"AT3G02100",4.46850200940417,-4.71071135997674,0.540660281926124,-8.712885923846,2.9623472414304e-18,6.50846497496173e-18
"AT3G25585",1957.09664080913,-1.83257204487848,0.0520359586157728,-35.2174168330398,1.08241995815168e-271,1.2632644056287e-270
"AT3G57260",531.601531779979,6.90590912346656,0.336767263389679,20.5064739783678,1.88472153594816e-93,8.92181023933875e-93
"AT3G28920",471.002246832559,3.1699652973429,0.120226778956385,26.3665493233656,3.315925665307e-153,2.27835120855532e-152
"AT3G22590",572.614925221403,0.138132574619013,0.034157811899171,4.04395266964876,5.25575336948637e-05,8.23215008076787e-05
"AT3G14930",4029.04435609112,3.61474864414348,0.0421899688279643,85.6779169210374,0,0
"AT3G26250",0.0648879445005622,-0.00208803746349032,2.95661270345986,-0.000706226236884824,0.999436513035996,0.999509745129342
"AT3G45690",1.91154587346631,-2.17110515481713,0.488364590566556,-4.44566456445667,8.76205764454659e-06,1.41368482208872e-05
"AT3G42473",0,NA,NA,NA,NA,NA
"AT3G06778",103.028779264142,-0.824914617798471,0.069885580716663,-11.8037885546508,3.73126069553414e-32,1.01227449857381e-31
"AT3G50480",990.550065405145,3.26120987853925,0.118742584108907,27.4645351792932,4.65886039919027e-166,3.39666137558031e-165
"AT3G29791",0.409825155041895,0.464560937711608,0.849687069741989,0.546743565078228,0.584554919696526,0.682075188280671
"AT3G51240",0.0213417816537418,0.286448448395045,2.95661270345986,0.096883994328997,0.922818519680651,0.956722135333307
"AT3G51330",3092.96970116057,-3.36664879660569,0.101403891145792,-33.2003906217498,1.06266566043031e-241,1.08793540967797e-240
"AT3G53830",206.823531078565,0.317770745340813,0.111076734235447,2.86082182311232,0.00422544452863967,0.00604417820939038
"AT3G09630",10274.4960834993,-0.0537045768868958,0.0593669059402669,-0.904621455949408,0.365665964523767,0.442195129124211
"AT3G50830",1679.63203652547,0.399505342493207,0.0695330471559656,5.74554630975829,9.16246755424465e-09,1.63620558188721e-08
"AT3G15770",462.337268541973,1.07023990961477,0.146900101306563,7.28549470079198,3.20492072514152e-13,6.35998712789195e-13
"AT3G25220",1229.96775861163,-0.101727935427004,0.0430820759439695,-2.36125890403487,0.0182130103040824,0.025021874156224
"AT3G17655",0,NA,NA,NA,NA,NA
"AT3G21490",0.11401743543374,0.719257740396184,2.58163729330328,0.278605264287871,0.780547772301594,0.877834815381882
"AT3G57370",1.32067242950542,-2.14613542707091,0.55720543715357,-3.85160532178981,0.000117346041120256,0.000181014736227129
"AT3G25493",0,NA,NA,NA,NA,NA
"AT3G30845",0.0238141228966515,0.286448448395046,2.95661270345986,0.0968839943289971,0.922818519680651,0.956722135333307
"AT3G23690",2205.06235238402,-0.126582130122415,0.0406745594588478,-3.11207132434917,0.00185779608260854,0.00270680889236064
"AT3G16260",1072.63717768556,1.54049564249632,0.04258213691727,36.1770393413851,1.39831819743782e-286,1.74367759728248e-285
"AT3G03800",8.59827322045706,-4.63183308563312,0.471915174751718,-9.81496958234073,9.70672600429056e-23,2.30159568288459e-22
"AT3G55610",4669.55683358286,-0.646759805721871,0.0418489932067034,-15.4546084902772,7.02370431883484e-54,2.41506901823755e-53
"AT3G20190",4.30324192313963,0.892492591069309,0.265158555608183,3.36588268487976,0.000762991506326458,0.00113339202992248
"AT3G58460",1360.7205617977,-0.132033161526118,0.0600049308870146,-2.20037186235124,0.0277805224857167,0.0376707422959635
"AT3G03170",122.356625432449,-1.20559576539048,0.0808953414899787,-14.9031544114296,3.14379883457992e-50,1.04527724162474e-49
"AT3G47750",129.105738041616,5.65208339382262,0.164939025484663,34.2677142490342,2.37596626174213e-257,2.59975786655365e-256
"AT3G13435",563.011454793233,-7.1149451282831,0.16889996561623,-42.1252017566984,0,0
"AT3G12850",0.0437025438023919,0.142180205465778,2.95661270345986,0.0480888840460561,0.961645405203519,0.973959479660407
"AT3G32260",0,NA,NA,NA,NA,NA
"AT3G12977",349.930555679167,-5.16353618527002,0.206927782140746,-24.9533249322603,1.96510784987819e-137,1.23636546836768e-136
"AT3G23470",526.544680340077,-8.44386832414653,0.270904610503379,-31.1691569532782,2.79045631435822e-213,2.54776392316552e-212
"AT3G10390",726.041567633322,-0.0282335501509529,0.0306544666040223,-0.921025653966141,0.357037033455955,0.432402493532295
"AT3G26820",52.8956638648786,-4.1084063897495,0.275215368391347,-14.9279686442055,2.16769557384013e-50,7.22208648099847e-50
"AT3G19550",1.01736021325255,0.386350834789047,0.644486598601912,0.599470703699906,0.548859040601062,0.644581063166435
"AT3G50460",34.2473260445458,-5.79265827298567,0.337915863109377,-17.1423093893366,7.17437051940399e-66,2.7447222096277e-65
"AT3G44590",501.967865034485,-0.528968645272484,0.0833056892283368,-6.34973013454827,2.15692969560523e-10,4.0103623321539e-10
"AT3G07220",1075.8365987346,0.169578412061644,0.0587668708753032,2.88561241284176,0.00390652923363409,0.00559956758528931
"AT3G21840",0.15904286575722,-0.290617864581737,1.5150274806365,-0.191823493828404,0.84788046728582,0.921976910295309
"AT3G27840",0,NA,NA,NA,NA,NA
"AT3G30385",0,NA,NA,NA,NA,NA
"AT3G17230",0.0247373525290991,0.286448448395046,2.95661270345986,0.0968839943289971,0.922818519680651,0.956722135333307
"AT3G14860",986.32909725292,0.401114303092,0.0346250204483298,11.5845217677365,4.93714299440027e-31,1.31760271391095e-30
"AT3G43572",0,NA,NA,NA,NA,NA
"AT3G59950",1512.63601973577,-0.460201244560821,0.0314856244054602,-14.6162337019117,2.21308870604939e-48,7.22463851999589e-48
"AT3G13120",5409.69548138121,4.22581903637334,0.0568887551074286,74.2821499326767,0,0
"AT3G55005",619.384444201247,-0.252433469640056,0.0598295385847658,-4.21921137303125,2.45158349683681e-05,3.89169023125945e-05
"AT3G47250",2126.79136548924,6.66856831699218,0.07170450967993,93.0006821991937,0,0
"AT3G59750",64.0445474353346,-1.27390412733494,0.128655212553113,-9.90169074423655,4.09296142460426e-23,9.76602750537146e-23
"AT3G04870",2460.55870225025,1.92568799609773,0.0406010069233138,47.4295625163908,0,0
"AT3G53430",5281.35666451643,0.152671830106839,0.0628385278405983,2.42958954248769,0.0151159305520063,0.0208830375023051
"AT3G01720",3036.51391718172,-2.38774562889423,0.0579994407615566,-41.1684250320717,0,0
"AT3G42723",0,NA,NA,NA,NA,NA
"AT3G07850",0.134651713418274,0.863531260301162,2.09223739292231,0.412731013804813,0.679803699650701,0.780353533646971
"AT3G11420",1037.1062740026,-1.50296564725494,0.0622696512707122,-24.1364070070172,1.03727630787501e-128,6.19523625262218e-128
"AT3G13030",510.465792566848,0.429964399165629,0.0327423594700084,13.131747562648,2.16599580089182e-39,6.4246503542364e-39
"AT3G14410",703.799957873319,-0.345657502353585,0.0442951080986856,-7.80351413938286,6.02066562198926e-15,1.23835416014213e-14
"AT3G21880",0.814256591852912,-0.228291718078537,0.637396092757714,-0.358163033430007,0.720221309682496,0.820962139337089
"AT3G04470",2582.40484296723,0.451028536837965,0.0369617000554384,12.2025917682756,3.0108544997573e-34,8.38694758671578e-34
"AT3G60810",559.910299666272,1.59826086129865,0.049541422892586,32.2611012760765,2.45827859217557e-228,2.39116395879116e-227
"AT3G63420",434.108052542484,0.854974237467936,0.0458828742721512,18.633842169449,1.70810546428312e-77,7.16772526417303e-77
"AT3G16800",1018.3652951961,-0.234586634633665,0.0665439151900745,-3.52529053879076,0.000423018563136308,0.000637024581586379
"AT3G63160",9376.04187871123,9.74031530513574,0.20273944120733,48.0435146073767,0,0
"AT3G17410",3500.32010735609,-0.501680611828234,0.0417064590664617,-12.0288469234172,2.50636686274665e-33,6.90660500312716e-33
"AT3G58930",272.167675517249,-0.329486399426599,0.0392365448474146,-8.39743664249555,4.56330618748143e-17,9.79727045044583e-17
"AT3G21350",567.399104158805,0.379798608178556,0.043934507639269,8.64465379461973,5.3968679115625e-18,1.1789890656233e-17
"AT3G11825",0,NA,NA,NA,NA,NA
"AT3G17690",99.9529572294853,-1.63074688009514,0.149507833266541,-10.9074343762835,1.0621164740177e-27,2.70692048888161e-27
"AT3G49780",823.885542132341,-1.97754412124627,0.166248495216686,-11.895109899604,1.2548772365605e-32,3.42456294752605e-32
"AT3G14950",10.879802949387,2.19264013719955,0.210459021862912,10.4183708438395,2.04424786931611e-25,5.06270475633189e-25
"AT3G23250",210.892280743134,-2.81435153149013,0.155059011994934,-18.1501964657306,1.27942444885211e-73,5.21624551068823e-73
"AT3G56730",84.1349118412617,-2.72334159532802,0.125353993649171,-21.7252080771344,1.18547610037837e-104,6.07057619067231e-104
"AT3G06690",74.6234141116961,-0.449439069712452,0.0709009912085178,-6.33896736916786,2.31310216964836e-10,4.29784598713843e-10
"AT3G03060",305.943842896916,-0.630295058459811,0.123820596812311,-5.09038943993477,3.57328869152827e-07,6.07165178293501e-07
"AT3G16525",0,NA,NA,NA,NA,NA
"AT3G31900",0,NA,NA,NA,NA,NA
"AT3G21920",0,NA,NA,NA,NA,NA
"AT3G10950",0.0830033440232068,0.286449709535381,2.95661270345986,0.0968844208780457,0.922818180937303,0.956722135333307
"AT3G27590",0.496882477800034,-1.47422137317509,0.755723648226843,-1.95074135450711,0.0510878212823023,0.0678369223214685
"AT3G14810",844.784261816401,0.699722359768364,0.116515850849058,6.00538342782931,1.90880268243585e-09,3.46978689722711e-09
"AT3G22190",970.977824227691,0.749703538231215,0.0387478638391113,19.348254689449,2.10862427054113e-83,9.23039938035899e-83
"AT3G48760",2243.28392865769,-0.437638433118582,0.0359300465183164,-12.1802913028649,3.9586541715153e-34,1.10049631883971e-33
"AT3G30180",826.14375235657,1.90357305048762,0.112651894422539,16.8978343439802,4.66736346144385e-64,1.75433296270401e-63
"AT3G49170",197.346278919014,1.00424772597652,0.0675343055336085,14.8701866117028,5.1469674525741e-50,1.70843525167396e-49
"AT3G10720",1995.73774742513,1.55584465379859,0.131186313817731,11.8598092172958,1.91410765070663e-32,5.2107623261394e-32
"AT3G29430",99.3183253478055,-9.15532485182931,0.455438646363675,-20.1022133824775,7.05746651609807e-90,3.24537949443759e-89
"AT3G27416",0,NA,NA,NA,NA,NA
"AT3G15930",0,NA,NA,NA,NA,NA
"AT3G26930",2.57001123853656,4.69356415177269,0.512752628769372,9.15366180186622,5.50356681642496e-20,1.24595387781397e-19
"AT3G21210",44.2151424182364,-1.1953615876473,0.100982344127512,-11.8373325354569,2.50287226621473e-32,6.80618987678019e-32
"AT3G16100",657.501875873779,1.4448920252047,0.0432015941739212,33.4453404517399,3.00823339295237e-245,3.12601069884011e-244
"AT3G10370",1520.77939353818,0.43897000004104,0.0319977378451447,13.7187823140956,7.83705503504061e-43,2.41461540940489e-42
"AT3G50660",932.101805849758,-0.404684054507006,0.0726825702853128,-5.56782806274508,2.57934146539095e-08,4.54338952573286e-08
"AT3G28070",425.582983493614,8.67033708676711,0.275357594273636,31.4875538829374,1.2860180120117e-217,1.19505997403558e-216
"AT3G23780",1212.06523153489,0.592599976969994,0.0311781916993608,19.0068745065206,1.49604793801652e-80,6.42194062150897e-80
"AT3G53611",0,NA,NA,NA,NA,NA
"AT3G43148",0,NA,NA,NA,NA,NA
"AT3G60310",329.409594116473,0.675078841162745,0.0566323093348044,11.9203834187963,9.26810250221041e-33,2.53476468651147e-32
"AT3G02400",0,NA,NA,NA,NA,NA
"AT3G53610",1531.67193152704,-0.57884683841812,0.0290478061588741,-19.9273857465233,2.35548803420785e-88,1.07283605217137e-87
"AT3G50940",9.12051673704932,1.95782907544629,0.224226615509402,8.73147494555211,2.51372714178198e-18,5.53071915958914e-18
"AT3G61172",0,NA,NA,NA,NA,NA
"AT3G60160",291.681642553275,-0.253560005585103,0.099274319678866,-2.55413491027008,0.0106452001495434,0.0148616206434924
"AT3G54100",1093.28869309258,-0.713228235547389,0.0577526783519332,-12.3496997178402,4.88935806031815e-35,1.37538968787509e-34
"AT3G09270",5126.4069330018,-5.79438362237214,0.250577227001023,-23.1241429706957,2.64723812919657e-118,1.48137241015866e-117
"AT3G01980",764.46675544741,0.172099718772197,0.0359562701880138,4.78636181873969,1.69831771655859e-06,2.81473563716047e-06
"AT3G45780",10613.3917509446,4.40879758378249,0.0511824552632856,86.1388450613277,0,0
"AT3G16840",1365.0066428983,0.350294847248628,0.0327875905043842,10.6837630292408,1.21254667201159e-26,3.051261659967e-26
"AT3G23560",1086.31820282612,-2.09698758902081,0.0621773588101933,-33.7259032732834,2.41205136034759e-249,2.56227236410216e-248
"AT3G27680",0,NA,NA,NA,NA,NA
"AT3G19710",3905.12224165289,0.137191631478237,0.0829048117317624,1.65480903475325,0.0979632407346525,0.126695463361709
"AT3G53920",1607.51594471496,2.83852142546708,0.0547210420493755,51.8725762368679,0,0
"AT3G50860",307.399962726566,-0.475172327355044,0.0456729459834843,-10.4038028886262,2.3823151084682e-25,5.89256872299188e-25
"AT3G03490",575.453101184335,-0.340245182637818,0.0471786952074968,-7.21183960559707,5.52009742616889e-13,1.09050779311092e-12
"AT3G30320",0,NA,NA,NA,NA,NA
"AT3G06610",634.771660470746,-0.0672020533086536,0.0375941438348906,-1.78756706373731,0.073845883266028,0.0967063525452223
"AT3G04110",525.328613527349,0.109108597421553,0.109482531904112,0.996584528362148,0.318966218847537,0.389395917990667
"AT3G57800",1826.01472944233,3.65057619301667,0.0903380093467252,40.4101907869747,0,0
"AT3G20480",83.3327949019337,0.495916536640266,0.065414521733909,7.58113830836429,3.42536198564833e-14,6.93109391482368e-14
"AT3G52190",775.29028902504,-1.07979561978331,0.0455390918911313,-23.711399919101,2.75052110212111e-124,1.59394338852876e-123
"AT3G47090",98.3097124124999,2.24974129973883,0.146601583617503,15.3459549632739,3.76970834481708e-53,1.28867419251138e-52
"AT3G26395",450.138703145919,0.699380086991146,0.070726707397911,9.88848643916659,4.67035464525678e-23,1.11322048944931e-22
"AT3G62230",0.0707886111531353,-0.00208677632866685,2.95661270345986,-0.000705799689700612,0.999436853371324,0.999509745129342
"AT3G49910",8437.05695505215,-0.110156318676859,0.0627610955455737,-1.75516883061529,0.0792304336889146,0.103476911120506
"AT3G25011",9.50178833745347,-0.212962650757346,0.193077956253069,-1.1029879064921,0.270032416998251,0.333109371229561
"AT3G45760",1.93010299541412,-2.76077943041618,0.558855407977508,-4.9400603286768,7.80984037525706e-07,1.31022247808158e-06
"AT3G17227",1.41532018302992,-2.29016900062147,0.531448935015437,-4.30929267090346,1.63777513731689e-05,2.61754685793796e-05
"AT3G62000",288.082095096746,1.75028032748749,0.0457684419163144,38.2420780390079,5.63234836259021e-320,7.95919992824415e-319
"AT3G05630",190.00496816446,-0.235721157373759,0.0725267272447182,-3.25012814349658,0.00115353017442747,0.00169929628664728
"AT3G27060",1696.25248474479,0.340932665755345,0.0824588306407751,4.13458040947233,3.55603733240843e-05,5.60985761756682e-05
"AT3G12570",1940.29200147259,-0.216901374159308,0.0365680985663361,-5.93143703564022,3.00294720632633e-09,5.43088701330971e-09
"AT3G06240",529.645506962196,-0.139024581237105,0.0346202312049873,-4.0157034311509,5.92687488037063e-05,9.26185025759527e-05
"AT3G02820",199.802811883131,0.0539863747207326,0.0666103614473195,0.810480134737433,0.417664277827083,0.500160064155692
"AT3G06930",924.670763928066,-0.0388173887923373,0.0439289096075448,-0.883641072339987,0.376889999937297,0.454655999139977
"AT3G62540",16.1621487230432,1.1967416628262,0.138698046944836,8.62839592328348,6.22183789529795e-18,1.35760336135834e-17
"AT3G22460",624.69814584459,-1.35163398085846,0.102454498795452,-13.1925293349681,9.68793312199196e-40,2.88315472603852e-39
"AT3G13229",0.280859177401698,0.695256746163916,1.41484791404449,0.491400340108959,0.623143323740338,0.721837669725658
"AT3G57640",110.034366455112,2.29750378261885,0.13732971425304,16.7298373488606,7.94549700453464e-63,2.95598969999372e-62
"AT3G06190",1492.56204847314,0.142481760512747,0.037500521408632,3.79946078509591,0.000145011254883135,0.000222784092842545
"AT3G14430",836.834771385773,-0.783454865443562,0.0465728034719195,-16.822153854576,1.67940503135307e-63,6.28256344364149e-63
"AT3G22050",0,NA,NA,NA,NA,NA
"AT3G45200",0,NA,NA,NA,NA,NA
"AT3G49240",0,NA,NA,NA,NA,NA
"AT3G49680",2985.99685606087,1.30609062074674,0.0667708951455418,19.560777459997,3.33946645201591e-85,1.48198861479892e-84
"AT3G27310",907.580358547906,-0.319915808967446,0.0293915103721355,-10.884633178659,1.36446849605059e-27,3.47238291746354e-27
"AT3G44763",0.728241414289761,-1.69032035793219,0.656074409012669,-2.57641562406917,0.00998305671048225,0.0139639714474398
"AT3G51850",2370.24896246817,0.550492017863336,0.0348829759301544,15.781108210652,4.19753018814985e-56,1.47163409572635e-55
"AT3G13780",206.568953503422,-0.240817224758485,0.0628271388355137,-3.83301275884874,0.000126583385439956,0.000194992368768254
"AT3G50510",1.47173713207939,0.325744672082405,0.47286561500493,0.688873670966768,0.490902769515068,0.581848834067719
"AT3G19160",0.0247373525290991,0.286448448395046,2.95661270345986,0.0968839943289971,0.922818519680651,0.956722135333307
"AT3G18291",0.0244699855567551,0.286447817827634,2.95661270345986,0.096883781055405,0.92281868905159,0.956722135333307
"AT3G56060",1557.63954062166,4.4990356908522,0.0766809520204124,58.6721418071931,0,0
"AT3G23510",874.043844008876,-6.85146178347732,0.135937758855384,-50.4014619717705,0,0
"AT3G30222",0,NA,NA,NA,NA,NA
"AT3G27030",409.195689497687,-1.39617943017853,0.075329542648678,-18.5342878914058,1.09226041606996e-76,4.55514388340835e-76
"AT3G09470",1678.54299457173,-0.580185881393004,0.0424747187430032,-13.6595579338257,1.77055319949952e-42,5.43334710361881e-42
"AT3G47590",507.022581696579,-0.479495478604447,0.0380027348028838,-12.6173940136556,1.69332501752088e-36,4.85111419435275e-36
"AT3G46355",0.232758265363774,-0.92964584547682,1.2503810646415,-0.74349002217445,0.457185060177517,0.543840409973109
"AT3G04240",3844.8886811534,0.0220870386001212,0.03096187093787,0.713362530463432,0.475621452885247,0.564703580383526
"AT3G21890",15.8435562432165,-2.28522652325612,0.251911183833039,-9.07155644495208,1.17328848134351e-19,2.63958919374502e-19
"AT3G49070",149.753623313465,-2.2830720270166,0.0694737044815738,-32.8623908002793,7.57806900390961e-237,7.63960976821667e-236
"AT3G62420",3152.18684308154,0.637152209162593,0.129718648346855,4.91180117340501,9.02435387870736e-07,1.51049754171507e-06
"AT3G13000",756.759412659407,2.27630401219237,0.0936001958389584,24.3194364262743,1.22117937478444e-130,7.381202758113e-130
"AT3G48208",0.0211088827924743,0.286448448395046,2.95661270345986,0.0968839943289971,0.922818519680651,0.956722135333307
"AT3G15950",16793.1811708775,-2.93638949626147,0.0504173413931605,-58.2416568411086,0,0
"AT3G02160",113.749547721116,-0.014343168969919,0.0535142896534132,-0.268025027760116,0.78868005394668,0.88460880569693
"AT3G24500",286.314977181932,-0.469334306411619,0.143500743459267,-3.27060539964965,0.00107317542176966,0.00158378906071273
"AT3G32960",0,NA,NA,NA,NA,NA
"AT3G05710",917.959613299318,0.0515677771869588,0.0351464557212952,1.46722553181128,0.14231471364369,0.18115220791789
"AT3G59010",281.105972931781,4.60272460300129,0.12602888928149,36.521186763147,5.11344638747536e-292,6.5083005215853e-291
"AT3G57460",31.5769441606566,1.80364692060914,0.228334863394127,7.89913066186426,2.80855347477669e-15,5.8151971460167e-15
"AT3G29060",1.92767652106888,4.54433428654924,0.593195389367457,7.66077142203517,1.8481954594147e-14,3.76230567710693e-14
"AT3G54310",26.9492313078576,-2.6661465877592,0.226205481878445,-11.7863924676763,4.58774659467418e-32,1.24293001546648e-31
"AT3G14310",17253.3047342462,0.293598496053103,0.0561866350091842,5.22541519002005,1.73764753851004e-07,2.9814861044114e-07
"AT3G25420",0.539323039856586,-1.96666599138549,0.780370142807715,-2.52017072861037,0.0117297925286951,0.0163214800991136
